,ex_name,userId,Reference,SampleA,SampleB,choice_answerTimbre,choice_answerRhythm,choice_answerMelody,choice_answerTotal,choice_time
23947,ex202407,user47,set35/0/bass/X_2032-40.wav,set35/0/bass/A_2074-10.wav,set35/0/bass/B_1902-26.wav,A-,A-,A+,A-,19306
23948,ex202407,user47,set35/0/residuals/X_2032-24.wav,set35/0/residuals/A_2074-20.wav,set35/0/residuals/B_1902-9.wav,B+,B-,NA,B-,18695
23950,ex202407,user47,set35/1/residuals/X_1955-22.wav,set35/1/residuals/A_2030-43.wav,set35/1/residuals/B_2069-41.wav,NA,NA,B-,B-,19908
23951,ex202407,user47,set35/2/drums/X_2070-44.wav,set35/2/drums/A_2046-16.wav,set35/2/drums/B_1935-35.wav,A-,A+,A-,A-,19672
23955,ex202407,user47,set35/2/bass/X_2070-9.wav,set35/2/bass/A_2046-17.wav,set35/2/bass/B_1935-15.wav,NA,NA,A-,A-,20607
23956,ex202407,user47,set35/3/piano/X_1957-4.wav,set35/3/piano/A_2037-43.wav,set35/3/piano/B_2062-26.wav,NA,B-,NA,B-,21377
23957,ex202407,user47,set35/1/drums/X_1955-48.wav,set35/1/drums/A_2030-46.wav,set35/1/drums/B_2069-11.wav,NA,A-,A-,A-,19753
23960,ex202407,user47,set35/1/bass/X_1955-25.wav,set35/1/bass/A_2030-18.wav,set35/1/bass/B_2069-31.wav,A-,B-,A-,A-,19806
23961,ex202407,user47,set35/0/piano/X_2032-51.wav,set35/0/piano/A_2074-32.wav,set35/0/piano/B_1902-51.wav,A+,NA,NA,A-,20124
23962,ex202407,user47,set35/3/mix/X_1957-23.wav,set35/3/mix/A_2037-56.wav,set35/3/mix/B_2062-41.wav,NA,NA,B-,B-,19459
23964,ex202407,user47,set35/1/guitar/X_1955-17.wav,set35/1/guitar/A_2030-16.wav,set35/1/guitar/B_2069-11.wav,NA,A-,NA,A-,20725
23965,ex202407,user47,set35/3/bass/X_1957-58.wav,set35/3/bass/A_2037-57.wav,set35/3/bass/B_2062-15.wav,NA,NA,A-,A-,24260
23966,ex202407,user47,set35/0/mix/X_2032-30.wav,set35/0/mix/A_2074-46.wav,set35/0/mix/B_1902-8.wav,NA,B-,B-,B-,21416
23969,ex202407,user255,set43/3/drums/X_2051-29.wav,set43/3/drums/A_2063-57.wav,set43/3/drums/B_1889-12.wav,A-,A-,A-,A-,51285
23975,ex202407,user255,set43/1/bass/X_1968-8.wav,set43/1/bass/A_2064-43.wav,set43/1/bass/B_1940-31.wav,B-,A-,B-,B-,27434
23977,ex202407,user255,set43/2/residuals/X_2074-2.wav,set43/2/residuals/A_2052-24.wav,set43/2/residuals/B_2081-41.wav,NA,B-,NA,B-,38278
23978,ex202407,user255,set43/2/drums/X_2074-28.wav,set43/2/drums/A_2052-41.wav,set43/2/drums/B_2081-11.wav,NA,NA,B-,B-,36876
23979,ex202407,user255,set43/3/guitar/X_2051-29.wav,set43/3/guitar/A_2063-41.wav,set43/3/guitar/B_1889-29.wav,NA,NA,B-,B-,29663
23980,ex202407,user255,set43/1/residuals/X_1968-10.wav,set43/1/residuals/A_2064-36.wav,set43/1/residuals/B_1940-36.wav,NA,A-,NA,A-,45233
23983,ex202407,user255,set43/3/piano/X_2051-43.wav,set43/3/piano/A_2063-27.wav,set43/3/piano/B_1889-34.wav,NA,NA,A-,A-,39179
23984,ex202407,user255,set43/3/mix/X_2051-4.wav,set43/3/mix/A_2063-48.wav,set43/3/mix/B_1889-31.wav,B-,NA,NA,B-,33434
23989,ex202407,user255,set43/1/drums/X_1968-43.wav,set43/1/drums/A_2064-44.wav,set43/1/drums/B_1940-40.wav,A-,B-,NA,A-,60058
23991,ex202407,user255,set43/0/residuals/X_1949-44.wav,set43/0/residuals/A_2042-40.wav,set43/0/residuals/B_1891-41.wav,B-,B+,B-,B-,27917
23992,ex202407,user255,set43/0/piano/X_1949-39.wav,set43/0/piano/A_2042-23.wav,set43/0/piano/B_1891-32.wav,A-,NA,A-,A-,36109
23993,ex202407,user255,set43/0/bass/X_1949-25.wav,set43/0/bass/A_2042-18.wav,set43/0/bass/B_1891-11.wav,A+,A-,A+,A+,30425
23997,ex202407,user255,set43/2/bass/X_2074-17.wav,set43/2/bass/A_2052-30.wav,set43/2/bass/B_2081-41.wav,A-,A-,A-,A-,35645
24000,ex202407,user255,set43/0/drums/X_1949-13.wav,set43/0/drums/A_2042-13.wav,set43/0/drums/B_1891-46.wav,B-,B-,NA,B-,37920
24002,ex202407,user255,set43/3/bass/X_2051-32.wav,set43/3/bass/A_2063-29.wav,set43/3/bass/B_1889-28.wav,A-,B-,B-,B-,39592
24006,ex202407,user255,set43/1/mix/X_1968-16.wav,set43/1/mix/A_2064-34.wav,set43/1/mix/B_1940-1.wav,B-,B-,B-,B-,29201
24007,ex202407,user255,set43/1/guitar/X_1968-20.wav,set43/1/guitar/A_2064-43.wav,set43/1/guitar/B_1940-15.wav,NA,NA,B-,B-,30394
24008,ex202407,user255,set43/1/piano/X_1968-43.wav,set43/1/piano/A_2064-11.wav,set43/1/piano/B_1940-27.wav,B-,B-,B-,B-,59669
24009,ex202407,user255,set43/2/mix/X_2074-3.wav,set43/2/mix/A_2052-34.wav,set43/2/mix/B_2081-20.wav,B-,B+,B-,B-,25262
24013,ex202407,user255,set43/3/residuals/X_2051-48.wav,set43/3/residuals/A_2063-15.wav,set43/3/residuals/B_1889-38.wav,B-,B-,B-,B-,28433
24014,ex202407,user255,set43/0/mix/X_1949-48.wav,set43/0/mix/A_2042-22.wav,set43/0/mix/B_1891-45.wav,A-,NA,A-,A-,39450
24016,ex202407,user255,set43/2/guitar/X_2074-57.wav,set43/2/guitar/A_2052-1.wav,set43/2/guitar/B_2081-39.wav,B+,B+,B+,B+,45545
24017,ex202407,user255,set43/2/piano/X_2074-16.wav,set43/2/piano/A_2052-32.wav,set43/2/piano/B_2081-24.wav,B-,B-,B-,B-,29875
24018,ex202407,user255,set43/0/guitar/X_1949-33.wav,set43/0/guitar/A_2042-17.wav,set43/0/guitar/B_1891-17.wav,NA,B-,NA,B-,26445
24022,ex202407,user43,set17/3/bass/X_1994-32.wav,set17/3/bass/A_1993-61.wav,set17/3/bass/B_2030-20.wav,A-,A-,A-,A-,35536
24023,ex202407,user43,set17/0/mix/X_2004-34.wav,set17/0/mix/A_1880-25.wav,set17/0/mix/B_2031-9.wav,A-,B-,B-,B-,36620
24025,ex202407,user43,set17/1/residuals/X_1962-20.wav,set17/1/residuals/A_1943-35.wav,set17/1/residuals/B_2036-20.wav,A-,A-,A-,A-,19126
24028,ex202407,user43,set17/3/drums/X_1994-16.wav,set17/3/drums/A_1993-15.wav,set17/3/drums/B_2030-58.wav,NA,B-,B-,B-,79207
24030,ex202407,user43,set17/1/piano/X_1962-37.wav,set17/1/piano/A_1943-40.wav,set17/1/piano/B_2036-32.wav,B-,NA,B-,B-,39716
24031,ex202407,user43,set17/0/guitar/X_2004-37.wav,set17/0/guitar/A_1880-38.wav,set17/0/guitar/B_2031-28.wav,B-,B-,B-,B-,24102
24032,ex202407,user43,set17/2/drums/X_1928-23.wav,set17/2/drums/A_2054-45.wav,set17/2/drums/B_2040-18.wav,NA,B-,B-,B-,31727
24033,ex202407,user43,set17/2/mix/X_1928-28.wav,set17/2/mix/A_2054-10.wav,set17/2/mix/B_2040-7.wav,A-,A-,A-,A-,30614
24034,ex202407,user43,set17/3/guitar/X_1994-30.wav,set17/3/guitar/A_1993-11.wav,set17/3/guitar/B_2030-25.wav,NA,A-,A-,A-,52671
24035,ex202407,user43,set17/1/bass/X_1962-39.wav,set17/1/bass/A_1943-21.wav,set17/1/bass/B_2036-30.wav,B-,B-,B-,B-,47830
24037,ex202407,user43,set17/1/guitar/X_1962-15.wav,set17/1/guitar/A_1943-31.wav,set17/1/guitar/B_2036-32.wav,NA,B-,B-,B-,53305
24042,ex202407,user43,set17/0/drums/X_2004-11.wav,set17/0/drums/A_1880-3.wav,set17/0/drums/B_2031-27.wav,B-,B+,B+,B+,37422
24045,ex202407,user43,set17/3/residuals/X_1994-28.wav,set17/3/residuals/A_1993-17.wav,set17/3/residuals/B_2030-13.wav,A-,A-,A-,A-,33334
24046,ex202407,user43,set17/3/mix/X_1994-33.wav,set17/3/mix/A_1993-10.wav,set17/3/mix/B_2030-49.wav,NA,B-,B-,B-,48024
24047,ex202407,user43,set17/1/drums/X_1962-23.wav,set17/1/drums/A_1943-3.wav,set17/1/drums/B_2036-20.wav,NA,A-,NA,B-,33832
24048,ex202407,user43,set17/2/bass/X_1928-18.wav,set17/2/bass/A_2054-43.wav,set17/2/bass/B_2040-44.wav,A-,A-,NA,A-,30914
24052,ex202407,user43,set17/0/bass/X_2004-11.wav,set17/0/bass/A_1880-41.wav,set17/0/bass/B_2031-42.wav,A-,A-,A-,A-,41912
24053,ex202407,user43,set17/3/piano/X_1994-38.wav,set17/3/piano/A_1993-7.wav,set17/3/piano/B_2030-65.wav,NA,B-,NA,B-,78872
24054,ex202407,user43,set17/2/piano/X_1928-9.wav,set17/2/piano/A_2054-41.wav,set17/2/piano/B_2040-35.wav,B-,A-,A-,A-,28665
24056,ex202407,user43,set17/2/guitar/X_1928-25.wav,set17/2/guitar/A_2054-44.wav,set17/2/guitar/B_2040-16.wav,B-,A-,B-,B-,27405
24057,ex202407,user43,set17/0/residuals/X_2004-21.wav,set17/0/residuals/A_1880-29.wav,set17/0/residuals/B_2031-22.wav,A-,A-,A-,A-,46927
24063,ex202407,user43,set17/1/mix/X_1962-16.wav,set17/1/mix/A_1943-29.wav,set17/1/mix/B_2036-36.wav,B-,B-,B-,B-,17507
24064,ex202407,user43,set17/2/residuals/X_1928-13.wav,set17/2/residuals/A_2054-45.wav,set17/2/residuals/B_2040-22.wav,A-,A-,A-,A-,26485
24067,ex202407,user43,set17/0/piano/X_2004-40.wav,set17/0/piano/A_1880-35.wav,set17/0/piano/B_2031-35.wav,A-,NA,NA,A-,50385
24069,ex202407,user173,set37/0/piano/X_2052-34.wav,set37/0/piano/A_1899-16.wav,set37/0/piano/B_1996-54.wav,A-,B-,A-,A-,436321
24075,ex202407,user173,set37/2/drums/X_1877-21.wav,set37/2/drums/A_1990-35.wav,set37/2/drums/B_1963-5.wav,A-,B-,NA,B-,35770
24076,ex202407,user173,set37/3/drums/X_1963-8.wav,set37/3/drums/A_2008-23.wav,set37/3/drums/B_1916-34.wav,B-,A-,NA,A-,27925
24077,ex202407,user173,set37/3/piano/X_1963-44.wav,set37/3/piano/A_2008-30.wav,set37/3/piano/B_1916-12.wav,A-,B-,A-,A-,28464
24079,ex202407,user173,set37/0/residuals/X_2052-36.wav,set37/0/residuals/A_1899-25.wav,set37/0/residuals/B_1996-49.wav,A-,A+,A-,A+,20536
24082,ex202407,user173,set37/1/mix/X_1965-16.wav,set37/1/mix/A_2082-24.wav,set37/1/mix/B_1962-18.wav,A-,B-,B-,B-,32895
24084,ex202407,user173,set37/1/drums/X_1965-37.wav,set37/1/drums/A_2082-34.wav,set37/1/drums/B_1962-22.wav,B-,B-,NA,B-,32680
24085,ex202407,user173,set37/3/mix/X_1963-25.wav,set37/3/mix/A_2008-5.wav,set37/3/mix/B_1916-48.wav,A-,A-,A-,A-,41894
24086,ex202407,user173,set37/2/mix/X_1877-42.wav,set37/2/mix/A_1990-79.wav,set37/2/mix/B_1963-20.wav,B-,B-,B-,B-,27777
24088,ex202407,user173,set37/0/guitar/X_2052-4.wav,set37/0/guitar/A_1899-5.wav,set37/0/guitar/B_1996-22.wav,A-,A-,A-,A-,35233
24090,ex202407,user173,set37/1/bass/X_1965-33.wav,set37/1/bass/A_2082-21.wav,set37/1/bass/B_1962-35.wav,B+,B+,B-,B+,28067
24092,ex202407,user173,set37/0/drums/X_2052-1.wav,set37/0/drums/A_1899-11.wav,set37/0/drums/B_1996-18.wav,A-,B-,A-,A-,47307
24093,ex202407,user173,set37/0/bass/X_2052-41.wav,set37/0/bass/A_1899-24.wav,set37/0/bass/B_1996-43.wav,A+,A-,A+,A+,35317
24094,ex202407,user173,set37/3/bass/X_1963-30.wav,set37/3/bass/A_2008-18.wav,set37/3/bass/B_1916-47.wav,NA,A-,A-,A-,32290
24096,ex202407,user173,set37/1/residuals/X_1965-10.wav,set37/1/residuals/A_2082-23.wav,set37/1/residuals/B_1962-32.wav,A+,A-,A-,A-,24361
24097,ex202407,user173,set37/2/piano/X_1877-12.wav,set37/2/piano/A_1990-81.wav,set37/2/piano/B_1963-9.wav,A-,A-,A-,A-,27382
24100,ex202407,user173,set37/2/guitar/X_1877-41.wav,set37/2/guitar/A_1990-76.wav,set37/2/guitar/B_1963-23.wav,B-,B-,B-,B-,32604
24103,ex202407,user173,set37/2/bass/X_1877-35.wav,set37/2/bass/A_1990-54.wav,set37/2/bass/B_1963-45.wav,B+,B-,B+,B+,44128
24110,ex202407,user173,set37/1/piano/X_1965-5.wav,set37/1/piano/A_2082-1.wav,set37/1/piano/B_1962-13.wav,B+,NA,B-,B-,38454
24111,ex202407,user173,set37/0/mix/X_2052-18.wav,set37/0/mix/A_1899-12.wav,set37/0/mix/B_1996-15.wav,A-,A-,A-,A-,38823
24113,ex202407,user173,set37/2/residuals/X_1877-33.wav,set37/2/residuals/A_1990-41.wav,set37/2/residuals/B_1963-21.wav,A-,NA,A-,A-,37351
24114,ex202407,user173,set37/1/guitar/X_1965-13.wav,set37/1/guitar/A_2082-15.wav,set37/1/guitar/B_1962-21.wav,B-,B-,B-,B-,19675
24116,ex202407,user173,set37/3/residuals/X_1963-22.wav,set37/3/residuals/A_2008-10.wav,set37/3/residuals/B_1916-10.wav,A-,A-,A-,A-,45128
24118,ex202407,user173,set37/3/guitar/X_1963-36.wav,set37/3/guitar/A_2008-14.wav,set37/3/guitar/B_1916-17.wav,A-,B-,A-,A-,44646
24119,ex202407,user80,set51/2/drums/X_1959-10.wav,set51/2/drums/A_1986-20.wav,set51/2/drums/B_1952-30.wav,B-,NA,NA,B-,84108
24120,ex202407,user80,set51/3/piano/X_2096-20.wav,set51/3/piano/A_2081-42.wav,set51/3/piano/B_2052-38.wav,NA,B-,B-,B-,53707
24121,ex202407,user80,set51/0/bass/X_1880-38.wav,set51/0/bass/A_1990-29.wav,set51/0/bass/B_1985-7.wav,B-,NA,NA,B-,26401
24122,ex202407,user80,set51/1/drums/X_1949-48.wav,set51/1/drums/A_2002-35.wav,set51/1/drums/B_2036-24.wav,B-,NA,NA,B-,44723
24123,ex202407,user80,set51/1/guitar/X_1949-28.wav,set51/1/guitar/A_2002-23.wav,set51/1/guitar/B_2036-22.wav,B-,B-,NA,B-,43269
24124,ex202407,user80,set51/0/guitar/X_1880-35.wav,set51/0/guitar/A_1990-59.wav,set51/0/guitar/B_1985-25.wav,NA,A-,NA,A-,34406
24126,ex202407,user80,set51/2/guitar/X_1959-22.wav,set51/2/guitar/A_1986-10.wav,set51/2/guitar/B_1952-29.wav,NA,A-,NA,A-,31797
24128,ex202407,user80,set51/0/residuals/X_1880-24.wav,set51/0/residuals/A_1990-77.wav,set51/0/residuals/B_1985-4.wav,NA,B-,NA,B-,44670
24129,ex202407,user80,set51/1/bass/X_1949-19.wav,set51/1/bass/A_2002-13.wav,set51/1/bass/B_2036-17.wav,A-,NA,A-,A-,36256
24133,ex202407,user80,set51/3/guitar/X_2096-24.wav,set51/3/guitar/A_2081-11.wav,set51/3/guitar/B_2052-17.wav,NA,B-,NA,B-,55252
24137,ex202407,user80,set51/1/mix/X_1949-3.wav,set51/1/mix/A_2002-8.wav,set51/1/mix/B_2036-35.wav,B-,B-,B+,B+,34480
24139,ex202407,user80,set51/0/mix/X_1880-37.wav,set51/0/mix/A_1990-64.wav,set51/0/mix/B_1985-13.wav,NA,A-,NA,A-,35976
24140,ex202407,user80,set51/0/piano/X_1880-25.wav,set51/0/piano/A_1990-19.wav,set51/0/piano/B_1985-27.wav,NA,B-,NA,B-,48818
24145,ex202407,user80,set51/0/drums/X_1880-29.wav,set51/0/drums/A_1990-29.wav,set51/0/drums/B_1985-39.wav,B-,NA,NA,B-,37580
24146,ex202407,user80,set51/3/mix/X_2096-13.wav,set51/3/mix/A_2081-38.wav,set51/3/mix/B_2052-34.wav,NA,A-,NA,A-,33629
24147,ex202407,user80,set51/3/drums/X_2096-12.wav,set51/3/drums/A_2081-33.wav,set51/3/drums/B_2052-33.wav,B-,NA,B-,B-,54995
24149,ex202407,user80,set51/1/residuals/X_1949-44.wav,set51/1/residuals/A_2002-43.wav,set51/1/residuals/B_2036-47.wav,NA,NA,B-,B-,38418
24152,ex202407,user80,set51/1/piano/X_1949-32.wav,set51/1/piano/A_2002-30.wav,set51/1/piano/B_2036-21.wav,NA,NA,B-,B-,36319
24153,ex202407,user80,set51/2/bass/X_1959-14.wav,set51/2/bass/A_1986-23.wav,set51/2/bass/B_1952-18.wav,A-,A-,A-,A-,47391
24154,ex202407,user80,set51/2/mix/X_1959-32.wav,set51/2/mix/A_1986-4.wav,set51/2/mix/B_1952-32.wav,NA,B-,B-,B-,42268
24157,ex202407,user80,set51/3/residuals/X_2096-5.wav,set51/3/residuals/A_2081-14.wav,set51/3/residuals/B_2052-40.wav,NA,A-,NA,A-,69790
24165,ex202407,user80,set51/3/bass/X_2096-5.wav,set51/3/bass/A_2081-4.wav,set51/3/bass/B_2052-39.wav,NA,A-,NA,A-,26685
24166,ex202407,user80,set51/2/residuals/X_1959-21.wav,set51/2/residuals/A_1986-25.wav,set51/2/residuals/B_1952-17.wav,NA,B-,B-,B-,64498
24168,ex202407,user80,set51/2/piano/X_1959-47.wav,set51/2/piano/A_1986-48.wav,set51/2/piano/B_1952-34.wav,NA,B-,B-,B-,55952
24169,ex202407,user219,set3/0/guitar/X_2070-39.wav,set3/0/guitar/A_2019-29.wav,set3/0/guitar/B_1963-8.wav,A-,A-,A-,A-,85203
24170,ex202407,user219,set3/3/mix/X_1903-42.wav,set3/3/mix/A_2013-55.wav,set3/3/mix/B_2092-26.wav,B-,B+,B-,B-,49969
24173,ex202407,user219,set3/1/mix/X_1980-49.wav,set3/1/mix/A_2056-26.wav,set3/1/mix/B_1902-52.wav,B-,A-,A-,A-,56776
24175,ex202407,user219,set3/3/guitar/X_1903-45.wav,set3/3/guitar/A_2013-69.wav,set3/3/guitar/B_2092-31.wav,NA,B-,B-,B-,39053
24178,ex202407,user219,set3/2/piano/X_1950-3.wav,set3/2/piano/A_1968-32.wav,set3/2/piano/B_2010-65.wav,A-,A-,A-,A-,21797
24179,ex202407,user219,set3/1/bass/X_1980-48.wav,set3/1/bass/A_2056-39.wav,set3/1/bass/B_1902-31.wav,A+,NA,A-,A-,23968
24182,ex202407,user219,set3/1/residuals/X_1980-5.wav,set3/1/residuals/A_2056-42.wav,set3/1/residuals/B_1902-19.wav,NA,NA,A+,A-,38841
24183,ex202407,user219,set3/3/piano/X_1903-31.wav,set3/3/piano/A_2013-14.wav,set3/3/piano/B_2092-20.wav,B+,A-,A-,A-,28621
24186,ex202407,user219,set3/0/residuals/X_2070-24.wav,set3/0/residuals/A_2019-7.wav,set3/0/residuals/B_1963-20.wav,B-,A-,A-,A-,23070
24187,ex202407,user219,set3/1/drums/X_1980-67.wav,set3/1/drums/A_2056-32.wav,set3/1/drums/B_1902-14.wav,A-,A-,A-,A-,22497
24188,ex202407,user219,set3/2/mix/X_1950-1.wav,set3/2/mix/A_1968-53.wav,set3/2/mix/B_2010-52.wav,NA,NA,A-,A-,33682
24190,ex202407,user219,set3/2/drums/X_1950-30.wav,set3/2/drums/A_1968-30.wav,set3/2/drums/B_2010-66.wav,B-,A-,NA,A-,36436
24191,ex202407,user219,set3/3/residuals/X_1903-4.wav,set3/3/residuals/A_2013-63.wav,set3/3/residuals/B_2092-30.wav,B-,B-,B-,B-,34136
24192,ex202407,user219,set3/0/drums/X_2070-29.wav,set3/0/drums/A_2019-35.wav,set3/0/drums/B_1963-7.wav,B-,B-,B-,B-,22219
24195,ex202407,user219,set3/3/drums/X_1903-38.wav,set3/3/drums/A_2013-19.wav,set3/3/drums/B_2092-4.wav,B-,B-,NA,B-,24976
24198,ex202407,user219,set3/2/bass/X_1950-18.wav,set3/2/bass/A_1968-8.wav,set3/2/bass/B_2010-10.wav,A+,A+,A-,A+,22432
24200,ex202407,user219,set3/0/piano/X_2070-38.wav,set3/0/piano/A_2019-30.wav,set3/0/piano/B_1963-25.wav,B-,B-,B-,B-,28763
24201,ex202407,user219,set3/2/guitar/X_1950-37.wav,set3/2/guitar/A_1968-27.wav,set3/2/guitar/B_2010-50.wav,A-,B-,B-,B-,98227
24203,ex202407,user219,set3/2/residuals/X_1950-11.wav,set3/2/residuals/A_1968-13.wav,set3/2/residuals/B_2010-35.wav,A-,B+,B+,B+,24816
24204,ex202407,user219,set3/0/bass/X_2070-36.wav,set3/0/bass/A_2019-46.wav,set3/0/bass/B_1963-8.wav,NA,NA,B-,B-,58025
24207,ex202407,user219,set3/1/guitar/X_1980-19.wav,set3/1/guitar/A_2056-6.wav,set3/1/guitar/B_1902-41.wav,A+,A+,A-,A+,25707
24212,ex202407,user219,set3/3/bass/X_1903-36.wav,set3/3/bass/A_2013-30.wav,set3/3/bass/B_2092-12.wav,A-,B-,NA,A-,29838
24213,ex202407,user219,set3/0/mix/X_2070-15.wav,set3/0/mix/A_2019-37.wav,set3/0/mix/B_1963-39.wav,B-,A-,A-,A-,23675
24214,ex202407,user219,set3/1/piano/X_1980-37.wav,set3/1/piano/A_2056-5.wav,set3/1/piano/B_1902-51.wav,A+,A-,A-,A-,22705
24220,ex202407,user212,set42/0/bass/X_1978-37.wav,set42/0/bass/A_1954-43.wav,set42/0/bass/B_2023-42.wav,B-,A-,A-,A-,21087
24222,ex202407,user212,set42/0/mix/X_1978-42.wav,set42/0/mix/A_1954-5.wav,set42/0/mix/B_2023-28.wav,B-,B+,A-,B-,30826
24225,ex202407,user212,set42/2/mix/X_2037-31.wav,set42/2/mix/A_2092-40.wav,set42/2/mix/B_1956-26.wav,A-,A-,A-,A-,31584
24226,ex202407,user212,set42/1/piano/X_1899-29.wav,set42/1/piano/A_1978-39.wav,set42/1/piano/B_2087-17.wav,NA,A-,A-,A-,30942
24228,ex202407,user212,set42/1/drums/X_1899-22.wav,set42/1/drums/A_1978-56.wav,set42/1/drums/B_2087-26.wav,B-,NA,B-,B-,35820
24229,ex202407,user212,set42/1/bass/X_1899-22.wav,set42/1/bass/A_1978-56.wav,set42/1/bass/B_2087-13.wav,A-,A-,NA,A-,39546
24232,ex202407,user212,set42/3/guitar/X_1943-53.wav,set42/3/guitar/A_2045-28.wav,set42/3/guitar/B_1965-36.wav,A-,NA,A-,A-,29237
24234,ex202407,user212,set42/1/mix/X_1899-4.wav,set42/1/mix/A_1978-41.wav,set42/1/mix/B_2087-41.wav,NA,NA,A-,A-,35011
24235,ex202407,user212,set42/3/drums/X_1943-27.wav,set42/3/drums/A_2045-35.wav,set42/3/drums/B_1965-6.wav,A-,A-,NA,A-,20235
24240,ex202407,user212,set42/3/mix/X_1943-43.wav,set42/3/mix/A_2045-9.wav,set42/3/mix/B_1965-22.wav,B-,NA,A-,B-,23139
24244,ex202407,user212,set42/2/bass/X_2037-11.wav,set42/2/bass/A_2092-13.wav,set42/2/bass/B_1956-21.wav,B-,A-,NA,A-,39030
24247,ex202407,user212,set42/2/piano/X_2037-40.wav,set42/2/piano/A_2092-9.wav,set42/2/piano/B_1956-40.wav,A+,A-,NA,A-,30866
24249,ex202407,user212,set42/0/piano/X_1978-35.wav,set42/0/piano/A_1954-14.wav,set42/0/piano/B_2023-41.wav,NA,B-,B-,B-,45190
24250,ex202407,user212,set42/3/residuals/X_1943-53.wav,set42/3/residuals/A_2045-25.wav,set42/3/residuals/B_1965-12.wav,NA,A-,A-,A-,58589
24251,ex202407,user212,set42/3/piano/X_1943-49.wav,set42/3/piano/A_2045-4.wav,set42/3/piano/B_1965-30.wav,NA,NA,A-,A-,34728
24255,ex202407,user212,set42/2/drums/X_2037-60.wav,set42/2/drums/A_2092-35.wav,set42/2/drums/B_1956-41.wav,B+,NA,B-,B-,33737
24256,ex202407,user212,set42/0/guitar/X_1978-4.wav,set42/0/guitar/A_1954-26.wav,set42/0/guitar/B_2023-5.wav,B-,A-,NA,B-,49388
24258,ex202407,user212,set42/2/guitar/X_2037-30.wav,set42/2/guitar/A_2092-38.wav,set42/2/guitar/B_1956-3.wav,NA,A-,A-,A-,30432
24259,ex202407,user212,set42/1/guitar/X_1899-15.wav,set42/1/guitar/A_1978-10.wav,set42/1/guitar/B_2087-35.wav,B-,A-,A-,A-,24240
24262,ex202407,user212,set42/0/drums/X_1978-53.wav,set42/0/drums/A_1954-3.wav,set42/0/drums/B_2023-19.wav,B-,B-,B-,B-,114924
24263,ex202407,user212,set42/2/residuals/X_2037-54.wav,set42/2/residuals/A_2092-6.wav,set42/2/residuals/B_1956-14.wav,NA,NA,A-,A-,19576
24265,ex202407,user212,set42/3/bass/X_1943-14.wav,set42/3/bass/A_2045-15.wav,set42/3/bass/B_1965-24.wav,A-,A+,NA,A-,20897
24266,ex202407,user212,set42/1/residuals/X_1899-28.wav,set42/1/residuals/A_1978-55.wav,set42/1/residuals/B_2087-16.wav,B-,B-,A-,B-,152563
24267,ex202407,user212,set42/0/residuals/X_1978-31.wav,set42/0/residuals/A_1954-51.wav,set42/0/residuals/B_2023-21.wav,A-,A-,A-,A-,33874
24270,ex202407,user5,set11/3/piano/X_1957-72.wav,set11/3/piano/A_1987-40.wav,set11/3/piano/B_1932-19.wav,A+,A-,NA,A-,28589
24271,ex202407,user5,set11/2/mix/X_1888-47.wav,set11/2/mix/A_1927-10.wav,set11/2/mix/B_2052-2.wav,B-,A-,A-,A-,51000
24273,ex202407,user5,set11/1/residuals/X_2070-17.wav,set11/1/residuals/A_2045-25.wav,set11/1/residuals/B_1987-33.wav,B-,B-,NA,B-,20843
24275,ex202407,user5,set11/0/guitar/X_2084-4.wav,set11/0/guitar/A_1883-14.wav,set11/0/guitar/B_1981-26.wav,A+,NA,A-,A-,28322
24276,ex202407,user5,set11/3/guitar/X_1957-45.wav,set11/3/guitar/A_1987-55.wav,set11/3/guitar/B_1932-20.wav,NA,B-,NA,B-,31562
24278,ex202407,user5,set11/1/piano/X_2070-49.wav,set11/1/piano/A_2045-4.wav,set11/1/piano/B_1987-41.wav,B-,B-,B-,B-,38283
24279,ex202407,user5,set11/0/bass/X_2084-5.wav,set11/0/bass/A_1883-24.wav,set11/0/bass/B_1981-45.wav,A-,B-,A-,A-,23085
24281,ex202407,user5,set11/1/mix/X_2070-34.wav,set11/1/mix/A_2045-15.wav,set11/1/mix/B_1987-46.wav,A-,A-,B-,A-,19703
24283,ex202407,user5,set11/1/guitar/X_2070-28.wav,set11/1/guitar/A_2045-33.wav,set11/1/guitar/B_1987-36.wav,NA,NA,A-,A-,33063
24286,ex202407,user5,set11/3/bass/X_1957-80.wav,set11/3/bass/A_1987-47.wav,set11/3/bass/B_1932-2.wav,NA,A-,NA,A-,36015
24290,ex202407,user5,set11/3/drums/X_1957-37.wav,set11/3/drums/A_1987-29.wav,set11/3/drums/B_1932-41.wav,A-,A-,A-,A-,26507
24292,ex202407,user5,set11/2/residuals/X_1888-9.wav,set11/2/residuals/A_1927-12.wav,set11/2/residuals/B_2052-32.wav,B-,B-,NA,B-,99624
24295,ex202407,user5,set11/2/piano/X_1888-51.wav,set11/2/piano/A_1927-35.wav,set11/2/piano/B_2052-31.wav,B-,B-,B+,B-,26444
24297,ex202407,user5,set11/1/drums/X_2070-33.wav,set11/1/drums/A_2045-26.wav,set11/1/drums/B_1987-29.wav,A-,B-,B-,B-,30099
24298,ex202407,user5,set11/3/mix/X_1957-68.wav,set11/3/mix/A_1987-44.wav,set11/3/mix/B_1932-21.wav,A-,A-,NA,A-,29977
