Unnamed: 0,ex_name,subject_id,reference,sample_a,sample_b,answer_timbre,answer_rhythm,answer_melody,answer_total,choice_time
27671,ex202407,subject109,set18/0/residuals/X_1929-34.wav,set18/0/residuals/Y_1929-30.wav,set18/0/residuals/C_1902-17.wav,A+,A+,A+,A+,35804
27672,ex202407,subject109,set18/3/mix/X_1977-14.wav,set18/3/mix/C_1985-7.wav,set18/3/mix/Y_1977-41.wav,B-,B-,B-,B-,85385
27674,ex202407,subject109,set18/3/piano/X_1977-29.wav,set18/3/piano/C_1985-33.wav,set18/3/piano/Y_1977-8.wav,B-,B-,B-,B-,87739
27677,ex202407,subject109,set18/1/drums/X_2061-36.wav,set18/1/drums/Y_2061-23.wav,set18/1/drums/C_1896-50.wav,A+,A+,A+,A+,35947
27678,ex202407,subject109,set18/1/bass/X_2061-43.wav,set18/1/bass/Y_2061-8.wav,set18/1/bass/C_1896-29.wav,NA,B-,B-,B-,109817
27680,ex202407,subject109,set18/1/residuals/X_2061-15.wav,set18/1/residuals/C_1896-15.wav,set18/1/residuals/Y_2061-21.wav,B-,B+,B+,B-,85066
27682,ex202407,subject109,set18/1/piano/X_2061-41.wav,set18/1/piano/Y_2061-6.wav,set18/1/piano/C_1896-2.wav,A+,A+,A+,A+,45502
27683,ex202407,subject109,set18/0/bass/X_1929-44.wav,set18/0/bass/C_1902-35.wav,set18/0/bass/Y_1929-26.wav,B+,B+,B+,B+,59116
27689,ex202407,subject109,set18/2/guitar/X_2016-19.wav,set18/2/guitar/C_2005-8.wav,set18/2/guitar/Y_2016-7.wav,B+,B-,B-,B-,58964
27690,ex202407,subject109,set18/3/residuals/X_1977-27.wav,set18/3/residuals/C_1985-2.wav,set18/3/residuals/Y_1977-44.wav,B+,B-,B-,B-,85960
27692,ex202407,subject109,set18/3/bass/X_1977-38.wav,set18/3/bass/Y_1977-11.wav,set18/3/bass/C_1985-6.wav,A+,B-,NA,A-,66072
27695,ex202407,subject109,set18/3/drums/X_1977-36.wav,set18/3/drums/Y_1977-18.wav,set18/3/drums/C_1985-30.wav,A+,A+,A+,A+,45073
27699,ex202407,subject227,set53/1/residuals/X_2045-13.wav,set53/1/residuals/Y_2045-16.wav,set53/1/residuals/C_1975-30.wav,A+,A-,A-,A-,59651
27703,ex202407,subject227,set53/0/guitar/X_1957-85.wav,set53/0/guitar/Y_1957-18.wav,set53/0/guitar/C_1927-33.wav,A-,A-,A-,A-,39393
27705,ex202407,subject227,set53/3/mix/X_1981-43.wav,set53/3/mix/C_2093-8.wav,set53/3/mix/Y_1981-37.wav,B+,B+,B-,B-,260339
27706,ex202407,subject227,set53/2/residuals/X_2088-42.wav,set53/2/residuals/Y_2088-3.wav,set53/2/residuals/C_1951-23.wav,A+,A-,A-,A-,107850
27707,ex202407,subject227,set53/3/bass/X_1981-51.wav,set53/3/bass/C_2093-40.wav,set53/3/bass/Y_1981-36.wav,B-,B-,B-,B-,171882
27710,ex202407,subject227,set53/1/piano/X_2045-34.wav,set53/1/piano/Y_2045-4.wav,set53/1/piano/C_1975-35.wav,NA,B-,NA,B-,259552
27716,ex202407,subject227,set53/3/guitar/X_1981-32.wav,set53/3/guitar/C_2093-3.wav,set53/3/guitar/Y_1981-13.wav,B+,B+,B+,B+,67504
27717,ex202407,subject227,set53/2/mix/X_2088-16.wav,set53/2/mix/Y_2088-27.wav,set53/2/mix/C_1951-39.wav,A+,A-,A-,A-,20834
27719,ex202407,subject227,set53/0/residuals/X_1957-60.wav,set53/0/residuals/Y_1957-4.wav,set53/0/residuals/C_1927-19.wav,A-,A-,A-,A-,88033
27720,ex202407,subject227,set53/0/piano/X_1957-46.wav,set53/0/piano/Y_1957-36.wav,set53/0/piano/C_1927-29.wav,A+,A+,A+,A+,160956
27721,ex202407,subject227,set53/2/bass/X_2088-40.wav,set53/2/bass/Y_2088-8.wav,set53/2/bass/C_1951-24.wav,A+,A+,A+,A+,43418
27722,ex202407,subject227,set53/2/piano/X_2088-18.wav,set53/2/piano/Y_2088-36.wav,set53/2/piano/C_1951-18.wav,A+,NA,NA,A-,86487
27724,ex202407,subject227,set53/0/bass/X_1957-14.wav,set53/0/bass/C_1927-25.wav,set53/0/bass/Y_1957-2.wav,B+,B-,B-,B-,172356
27725,ex202407,subject227,set53/1/guitar/X_2045-51.wav,set53/1/guitar/Y_2045-7.wav,set53/1/guitar/C_1975-35.wav,NA,A-,NA,A-,104113
27726,ex202407,subject227,set53/0/mix/X_1957-63.wav,set53/0/mix/C_1927-2.wav,set53/0/mix/Y_1957-66.wav,B+,B-,NA,B-,89413
27728,ex202407,subject227,set53/0/drums/X_1957-12.wav,set53/0/drums/Y_1957-17.wav,set53/0/drums/C_1927-31.wav,A-,A-,A-,A-,123572
27733,ex202407,subject227,set53/1/drums/X_2045-50.wav,set53/1/drums/Y_2045-48.wav,set53/1/drums/C_1975-45.wav,A-,NA,NA,A-,124776
27734,ex202407,subject227,set53/1/mix/X_2045-36.wav,set53/1/mix/Y_2045-15.wav,set53/1/mix/C_1975-34.wav,A-,A-,A-,A-,80530
27736,ex202407,subject227,set53/3/residuals/X_1981-40.wav,set53/3/residuals/C_2093-2.wav,set53/3/residuals/Y_1981-18.wav,B+,B-,B-,B-,89379
27737,ex202407,subject227,set53/2/drums/X_2088-12.wav,set53/2/drums/Y_2088-38.wav,set53/2/drums/C_1951-3.wav,A+,A+,A+,A+,41253
27738,ex202407,subject227,set53/3/drums/X_1981-8.wav,set53/3/drums/C_2093-2.wav,set53/3/drums/Y_1981-7.wav,B+,B+,B+,B+,125497
27739,ex202407,subject227,set53/1/bass/X_2045-48.wav,set53/1/bass/Y_2045-50.wav,set53/1/bass/C_1975-38.wav,A-,A-,A-,A-,100283
27743,ex202407,subject227,set53/2/guitar/X_2088-14.wav,set53/2/guitar/C_1951-2.wav,set53/2/guitar/Y_2088-16.wav,B+,B+,B+,B+,125833
27744,ex202407,subject227,set53/3/piano/X_1981-18.wav,set53/3/piano/Y_1981-3.wav,set53/3/piano/C_2093-42.wav,A+,A+,A+,A+,35835
27750,ex202407,subject279,set16/2/guitar/X_2061-30.wav,set16/2/guitar/Y_2061-39.wav,set16/2/guitar/C_1972-41.wav,B-,A+,A-,A-,170545
27751,ex202407,subject279,set16/2/mix/X_2061-39.wav,set16/2/mix/C_1972-13.wav,set16/2/mix/Y_2061-7.wav,B+,NA,B+,B+,67317
27753,ex202407,subject279,set16/3/guitar/X_2087-9.wav,set16/3/guitar/C_1898-22.wav,set16/3/guitar/Y_2087-21.wav,B+,B+,B+,B+,110397
27754,ex202407,subject279,set16/2/bass/X_2061-62.wav,set16/2/bass/Y_2061-48.wav,set16/2/bass/C_1972-25.wav,B+,B-,NA,B-,144313
27756,ex202407,subject279,set16/1/mix/X_1954-44.wav,set16/1/mix/C_2054-6.wav,set16/1/mix/Y_1954-42.wav,B+,B+,B+,B+,90519
27758,ex202407,subject279,set16/0/piano/X_1876-6.wav,set16/0/piano/C_1959-23.wav,set16/0/piano/Y_1876-17.wav,A+,B+,B+,B+,84280
27759,ex202407,subject279,set16/3/mix/X_2087-32.wav,set16/3/mix/Y_2087-5.wav,set16/3/mix/C_1898-33.wav,A+,A+,A+,A+,30636
27760,ex202407,subject279,set16/2/piano/X_2061-55.wav,set16/2/piano/C_1972-57.wav,set16/2/piano/Y_2061-37.wav,B+,B+,B+,B+,46646
27761,ex202407,subject279,set16/2/residuals/X_2061-55.wav,set16/2/residuals/C_1972-60.wav,set16/2/residuals/Y_2061-17.wav,B+,B+,B+,B+,42535
27763,ex202407,subject279,set16/0/residuals/X_1876-27.wav,set16/0/residuals/C_1959-20.wav,set16/0/residuals/Y_1876-26.wav,A-,B-,B-,B-,75898
27765,ex202407,subject279,set16/1/bass/X_1954-13.wav,set16/1/bass/Y_1954-28.wav,set16/1/bass/C_2054-13.wav,A+,A-,A-,A+,70639
27773,ex202407,subject279,set16/0/bass/X_1876-18.wav,set16/0/bass/Y_1876-15.wav,set16/0/bass/C_1959-4.wav,A+,B+,NA,B-,90292
27774,ex202407,subject279,set16/1/residuals/X_1954-20.wav,set16/1/residuals/C_2054-8.wav,set16/1/residuals/Y_1954-26.wav,B+,B-,A-,B+,75346
27775,ex202407,subject279,set16/0/guitar/X_1876-50.wav,set16/0/guitar/Y_1876-31.wav,set16/0/guitar/C_1959-5.wav,A+,A+,A-,A+,59643
27778,ex202407,subject279,set16/1/drums/X_1954-28.wav,set16/1/drums/Y_1954-30.wav,set16/1/drums/C_2054-50.wav,A+,A+,NA,A+,37009
27780,ex202407,subject279,set16/1/guitar/X_1954-45.wav,set16/1/guitar/Y_1954-33.wav,set16/1/guitar/C_2054-29.wav,A+,A+,B-,A-,62528
27782,ex202407,subject279,set16/1/piano/X_1954-18.wav,set16/1/piano/C_2054-21.wav,set16/1/piano/Y_1954-14.wav,B+,B+,B-,B+,43480
27783,ex202407,subject279,set16/0/drums/X_1876-18.wav,set16/0/drums/C_1959-34.wav,set16/0/drums/Y_1876-4.wav,B+,B+,NA,B+,25033
27785,ex202407,subject279,set16/3/bass/X_2087-35.wav,set16/3/bass/C_1898-13.wav,set16/3/bass/Y_2087-2.wav,B+,B-,B-,B+,56239
27788,ex202407,subject279,set16/3/drums/X_2087-26.wav,set16/3/drums/Y_2087-33.wav,set16/3/drums/C_1898-22.wav,A+,B+,NA,A-,114032
27793,ex202407,subject279,set16/2/drums/X_2061-55.wav,set16/2/drums/C_1972-17.wav,set16/2/drums/Y_2061-39.wav,B+,B+,NA,B+,30860
27794,ex202407,subject279,set16/0/mix/X_1876-40.wav,set16/0/mix/Y_1876-38.wav,set16/0/mix/C_1959-43.wav,A+,A+,A-,A+,104382
27796,ex202407,subject279,set16/3/piano/X_2087-34.wav,set16/3/piano/C_1898-46.wav,set16/3/piano/Y_2087-29.wav,B+,B-,B-,B-,84139
27797,ex202407,subject279,set16/3/residuals/X_2087-36.wav,set16/3/residuals/Y_2087-3.wav,set16/3/residuals/C_1898-28.wav,A+,B+,A-,A+,63323
27799,ex202407,subject197,set57/3/guitar/X_1947-38.wav,set57/3/guitar/Y_1947-75.wav,set57/3/guitar/C_2094-30.wav,A-,A+,A+,A+,26791
27800,ex202407,subject197,set57/0/guitar/X_2005-26.wav,set57/0/guitar/C_1955-29.wav,set57/0/guitar/Y_2005-33.wav,B+,B-,B+,B+,24277
27802,ex202407,subject197,set57/3/mix/X_1947-54.wav,set57/3/mix/C_2094-19.wav,set57/3/mix/Y_1947-10.wav,B-,A-,B+,B-,45609
27804,ex202407,subject197,set57/0/piano/X_2005-36.wav,set57/0/piano/C_1955-45.wav,set57/0/piano/Y_2005-10.wav,B+,B-,A-,B-,29417
27807,ex202407,subject197,set57/0/bass/X_2005-24.wav,set57/0/bass/C_1955-17.wav,set57/0/bass/Y_2005-16.wav,B+,B-,B-,B+,23725
27808,ex202407,subject197,set57/1/piano/X_2002-43.wav,set57/1/piano/C_1981-3.wav,set57/1/piano/Y_2002-9.wav,B-,B-,B+,B-,26786
27809,ex202407,subject197,set57/2/bass/X_1928-12.wav,set57/2/bass/Y_1928-37.wav,set57/2/bass/C_1996-27.wav,A+,A+,A-,A+,21765
27810,ex202407,subject197,set57/3/bass/X_1947-6.wav,set57/3/bass/C_2094-21.wav,set57/3/bass/Y_1947-38.wav,A-,A+,A-,A-,21525
27812,ex202407,subject197,set57/1/bass/X_2002-47.wav,set57/1/bass/C_1981-10.wav,set57/1/bass/Y_2002-34.wav,B+,B+,B+,B+,20367
27813,ex202407,subject197,set57/3/piano/X_1947-28.wav,set57/3/piano/Y_1947-13.wav,set57/3/piano/C_2094-16.wav,A+,A+,A+,A+,23415
27815,ex202407,subject197,set57/1/residuals/X_2002-34.wav,set57/1/residuals/Y_2002-35.wav,set57/1/residuals/C_1981-45.wav,A-,A+,A+,A+,25463
27817,ex202407,subject197,set57/0/residuals/X_2005-1.wav,set57/0/residuals/Y_2005-16.wav,set57/0/residuals/C_1955-20.wav,A+,A+,A+,A+,23269
27821,ex202407,subject197,set57/1/drums/X_2002-31.wav,set57/1/drums/C_1981-38.wav,set57/1/drums/Y_2002-41.wav,B+,B+,B-,B+,21314
27823,ex202407,subject197,set57/1/mix/X_2002-48.wav,set57/1/mix/C_1981-25.wav,set57/1/mix/Y_2002-5.wav,A-,B-,A-,A-,41424
27825,ex202407,subject197,set57/2/residuals/X_1928-18.wav,set57/2/residuals/Y_1928-5.wav,set57/2/residuals/C_1996-53.wav,A+,A+,A+,A+,20381
27828,ex202407,subject197,set57/1/guitar/X_2002-41.wav,set57/1/guitar/Y_2002-17.wav,set57/1/guitar/C_1981-33.wav,A+,A-,A+,A+,21149
27830,ex202407,subject197,set57/0/drums/X_2005-35.wav,set57/0/drums/Y_2005-33.wav,set57/0/drums/C_1955-6.wav,A+,A+,A+,A+,21688
27832,ex202407,subject197,set57/3/drums/X_1947-13.wav,set57/3/drums/C_2094-22.wav,set57/3/drums/Y_1947-40.wav,B-,B-,B+,B-,25345
27834,ex202407,subject197,set57/2/drums/X_1928-30.wav,set57/2/drums/C_1996-52.wav,set57/2/drums/Y_1928-6.wav,B+,B+,B-,B+,22068
27835,ex202407,subject197,set57/3/residuals/X_1947-69.wav,set57/3/residuals/C_2094-51.wav,set57/3/residuals/Y_1947-48.wav,B+,B+,B-,B+,25467
27839,ex202407,subject197,set57/2/mix/X_1928-11.wav,set57/2/mix/C_1996-46.wav,set57/2/mix/Y_1928-12.wav,B+,B+,B-,B+,19704
27845,ex202407,subject197,set57/0/mix/X_2005-30.wav,set57/0/mix/Y_2005-25.wav,set57/0/mix/C_1955-28.wav,A+,A+,A+,A+,19393
27846,ex202407,subject197,set57/2/guitar/X_1928-9.wav,set57/2/guitar/Y_1928-39.wav,set57/2/guitar/C_1996-16.wav,A-,A+,A+,A+,22244
27847,ex202407,subject197,set57/2/piano/X_1928-33.wav,set57/2/piano/Y_1928-15.wav,set57/2/piano/C_1996-52.wav,A+,A-,A+,A+,19046
27850,ex202407,subject143,set42/0/piano/X_1978-35.wav,set42/0/piano/Y_1978-40.wav,set42/0/piano/C_2046-9.wav,A+,B-,A-,A-,37871
27851,ex202407,subject143,set42/2/drums/X_2037-60.wav,set42/2/drums/C_1929-32.wav,set42/2/drums/Y_2037-28.wav,NA,B+,NA,B-,44737
27852,ex202407,subject143,set42/1/residuals/X_1899-28.wav,set42/1/residuals/Y_1899-6.wav,set42/1/residuals/C_1880-7.wav,A+,A+,A+,A+,20016
27853,ex202407,subject143,set42/3/piano/X_1943-49.wav,set42/3/piano/Y_1943-35.wav,set42/3/piano/C_2064-34.wav,NA,B-,NA,B-,40111
27854,ex202407,subject143,set42/3/guitar/X_1943-53.wav,set42/3/guitar/C_2064-31.wav,set42/3/guitar/Y_1943-34.wav,NA,A-,NA,A-,31368
27856,ex202407,subject143,set42/0/mix/X_1978-42.wav,set42/0/mix/Y_1978-4.wav,set42/0/mix/C_2046-24.wav,B-,A-,A-,A-,81601
27857,ex202407,subject143,set42/0/drums/X_1978-53.wav,set42/0/drums/C_2046-20.wav,set42/0/drums/Y_1978-45.wav,B+,B+,NA,B+,27856
27859,ex202407,subject143,set42/3/residuals/X_1943-53.wav,set42/3/residuals/Y_1943-4.wav,set42/3/residuals/C_2064-48.wav,B-,A-,NA,A-,48884
27865,ex202407,subject143,set42/0/guitar/X_1978-4.wav,set42/0/guitar/Y_1978-45.wav,set42/0/guitar/C_2046-42.wav,NA,A-,NA,A-,62866
27867,ex202407,subject143,set42/3/drums/X_1943-27.wav,set42/3/drums/C_2064-16.wav,set42/3/drums/Y_1943-37.wav,NA,B-,B-,B-,52272
27868,ex202407,subject143,set42/2/guitar/X_2037-30.wav,set42/2/guitar/Y_2037-20.wav,set42/2/guitar/C_1929-33.wav,A-,A-,A-,A-,69478
27869,ex202407,subject143,set42/3/mix/X_1943-43.wav,set42/3/mix/C_2064-43.wav,set42/3/mix/Y_1943-48.wav,B+,B+,B+,B+,65209
27870,ex202407,subject143,set42/3/bass/X_1943-14.wav,set42/3/bass/Y_1943-16.wav,set42/3/bass/C_2064-29.wav,NA,A-,A-,A-,41840
27873,ex202407,subject143,set42/2/bass/X_2037-11.wav,set42/2/bass/C_1929-28.wav,set42/2/bass/Y_2037-53.wav,B+,B+,B+,B+,50339
27877,ex202407,subject143,set42/1/piano/X_1899-29.wav,set42/1/piano/C_1880-44.wav,set42/1/piano/Y_1899-20.wav,B+,B+,B-,B+,72426
27879,ex202407,subject143,set42/1/mix/X_1899-4.wav,set42/1/mix/C_1880-37.wav,set42/1/mix/Y_1899-11.wav,B-,B+,B+,B+,54203
27882,ex202407,subject143,set42/2/mix/X_2037-31.wav,set42/2/mix/C_1929-39.wav,set42/2/mix/Y_2037-44.wav,B-,B-,A-,B-,60170
27884,ex202407,subject143,set42/1/guitar/X_1899-15.wav,set42/1/guitar/C_1880-38.wav,set42/1/guitar/Y_1899-17.wav,B+,B+,B-,B+,90876
27885,ex202407,subject143,set42/0/residuals/X_1978-31.wav,set42/0/residuals/C_2046-20.wav,set42/0/residuals/Y_1978-12.wav,A-,A-,A-,A-,87464
27886,ex202407,subject143,set42/1/bass/X_1899-22.wav,set42/1/bass/C_1880-39.wav,set42/1/bass/Y_1899-23.wav,B+,B+,B+,B+,27458
27887,ex202407,subject143,set42/2/piano/X_2037-40.wav,set42/2/piano/Y_2037-35.wav,set42/2/piano/C_1929-24.wav,A-,NA,NA,A-,70967
27889,ex202407,subject143,set42/1/drums/X_1899-22.wav,set42/1/drums/C_1880-13.wav,set42/1/drums/Y_1899-5.wav,B-,B+,B+,B+,49649
27890,ex202407,subject143,set42/2/residuals/X_2037-54.wav,set42/2/residuals/Y_2037-55.wav,set42/2/residuals/C_1929-30.wav,A+,A+,A+,A+,86387
27897,ex202407,subject143,set42/0/bass/X_1978-37.wav,set42/0/bass/C_2046-33.wav,set42/0/bass/Y_1978-28.wav,B-,A-,A-,A-,71123
27899,ex202407,subject122,set11/3/guitar/X_1957-45.wav,set11/3/guitar/C_1889-30.wav,set11/3/guitar/Y_1957-36.wav,B+,B-,B-,B+,26952
27900,ex202407,subject122,set11/0/bass/X_2084-5.wav,set11/0/bass/Y_2084-53.wav,set11/0/bass/C_2092-24.wav,A-,NA,A-,A-,30698
27901,ex202407,subject122,set11/2/bass/X_1888-11.wav,set11/2/bass/Y_1888-4.wav,set11/2/bass/C_2062-22.wav,A-,A-,A-,A+,21969
27902,ex202407,subject122,set11/2/residuals/X_1888-9.wav,set11/2/residuals/C_2062-27.wav,set11/2/residuals/Y_1888-31.wav,A+,A+,A+,A+,26737
27903,ex202407,subject122,set11/2/piano/X_1888-51.wav,set11/2/piano/C_2062-38.wav,set11/2/piano/Y_1888-38.wav,NA,B-,B-,B-,35495
27904,ex202407,subject122,set11/2/drums/X_1888-58.wav,set11/2/drums/Y_1888-36.wav,set11/2/drums/C_2062-8.wav,NA,A+,A+,A+,23549
27907,ex202407,subject122,set11/2/guitar/X_1888-7.wav,set11/2/guitar/Y_1888-34.wav,set11/2/guitar/C_2062-23.wav,B-,B-,B-,B-,48712
27908,ex202407,subject122,set11/3/piano/X_1957-72.wav,set11/3/piano/Y_1957-40.wav,set11/3/piano/C_1889-27.wav,A-,A-,A-,A-,71336
27914,ex202407,subject122,set11/0/drums/X_2084-21.wav,set11/0/drums/Y_2084-19.wav,set11/0/drums/C_2092-22.wav,A-,A+,A+,A+,29624
27919,ex202407,subject122,set11/3/residuals/X_1957-34.wav,set11/3/residuals/C_1889-7.wav,set11/3/residuals/Y_1957-73.wav,B+,A-,A-,B-,61501
27920,ex202407,subject122,set11/3/bass/X_1957-80.wav,set11/3/bass/C_1889-28.wav,set11/3/bass/Y_1957-60.wav,NA,B-,B-,B-,50405
27921,ex202407,subject122,set11/0/residuals/X_2084-36.wav,set11/0/residuals/Y_2084-35.wav,set11/0/residuals/C_2092-21.wav,A+,NA,A-,A+,36899
27922,ex202407,subject122,set11/3/drums/X_1957-37.wav,set11/3/drums/C_1889-36.wav,set11/3/drums/Y_1957-49.wav,NA,B+,B+,B+,35174
27929,ex202407,subject122,set11/1/residuals/X_2070-17.wav,set11/1/residuals/C_1892-25.wav,set11/1/residuals/Y_2070-38.wav,B+,B+,B+,B+,30558
27930,ex202407,subject122,set11/1/mix/X_2070-34.wav,set11/1/mix/C_1892-6.wav,set11/1/mix/Y_2070-24.wav,B-,B+,B+,B+,35877
27933,ex202407,subject122,set11/2/mix/X_1888-47.wav,set11/2/mix/C_2062-26.wav,set11/2/mix/Y_1888-18.wav,B+,B+,B+,B+,41746
27934,ex202407,subject122,set11/1/bass/X_2070-37.wav,set11/1/bass/Y_2070-16.wav,set11/1/bass/C_1892-32.wav,NA,A+,A+,A+,47683
27935,ex202407,subject122,set11/1/drums/X_2070-33.wav,set11/1/drums/Y_2070-29.wav,set11/1/drums/C_1892-26.wav,A-,A+,A+,A+,35707
27937,ex202407,subject122,set11/0/mix/X_2084-49.wav,set11/0/mix/C_2092-20.wav,set11/0/mix/Y_2084-1.wav,B+,B+,B+,B+,47314
27938,ex202407,subject122,set11/0/piano/X_2084-25.wav,set11/0/piano/C_2092-30.wav,set11/0/piano/Y_2084-52.wav,B-,B+,B+,B+,51090
27939,ex202407,subject122,set11/0/guitar/X_2084-4.wav,set11/0/guitar/Y_2084-3.wav,set11/0/guitar/C_2092-35.wav,A+,B-,B+,B-,59337
27941,ex202407,subject122,set11/1/piano/X_2070-49.wav,set11/1/piano/Y_2070-48.wav,set11/1/piano/C_1892-12.wav,A-,A+,A-,A+,65930
27942,ex202407,subject122,set11/1/guitar/X_2070-28.wav,set11/1/guitar/Y_2070-42.wav,set11/1/guitar/C_1892-12.wav,A+,A+,NA,A+,32346
27945,ex202407,subject122,set11/3/mix/X_1957-68.wav,set11/3/mix/Y_1957-9.wav,set11/3/mix/C_1889-54.wav,A-,A-,NA,A-,36544
27950,ex202407,subject280,set42/3/guitar/X_1943-53.wav,set42/3/guitar/C_2064-31.wav,set42/3/guitar/Y_1943-34.wav,B+,A-,B-,B-,73179
27952,ex202407,subject280,set42/3/mix/X_1943-43.wav,set42/3/mix/C_2064-43.wav,set42/3/mix/Y_1943-48.wav,B+,B+,B+,B+,46634
27953,ex202407,subject280,set42/1/guitar/X_1899-15.wav,set42/1/guitar/C_1880-38.wav,set42/1/guitar/Y_1899-17.wav,B+,B+,B+,B+,38408
27954,ex202407,subject280,set42/1/mix/X_1899-4.wav,set42/1/mix/C_1880-37.wav,set42/1/mix/Y_1899-11.wav,B+,B+,B+,B+,31646
27955,ex202407,subject280,set42/0/drums/X_1978-53.wav,set42/0/drums/C_2046-20.wav,set42/0/drums/Y_1978-45.wav,B+,B+,B+,B+,20897
27957,ex202407,subject280,set42/1/piano/X_1899-29.wav,set42/1/piano/C_1880-44.wav,set42/1/piano/Y_1899-20.wav,B+,B+,B+,B+,22843
27958,ex202407,subject280,set42/2/mix/X_2037-31.wav,set42/2/mix/C_1929-39.wav,set42/2/mix/Y_2037-44.wav,B+,B+,B+,B+,40927
27961,ex202407,subject280,set42/0/bass/X_1978-37.wav,set42/0/bass/C_2046-33.wav,set42/0/bass/Y_1978-28.wav,A-,B+,B+,B+,72935
27967,ex202407,subject280,set42/2/bass/X_2037-11.wav,set42/2/bass/C_1929-28.wav,set42/2/bass/Y_2037-53.wav,B+,B+,B+,B+,15553
27968,ex202407,subject280,set42/2/residuals/X_2037-54.wav,set42/2/residuals/Y_2037-55.wav,set42/2/residuals/C_1929-30.wav,A+,A+,A+,A+,19805
27970,ex202407,subject280,set42/0/mix/X_1978-42.wav,set42/0/mix/Y_1978-4.wav,set42/0/mix/C_2046-24.wav,B+,B+,B+,B+,15745
27971,ex202407,subject280,set42/2/piano/X_2037-40.wav,set42/2/piano/Y_2037-35.wav,set42/2/piano/C_1929-24.wav,B+,B+,B+,B+,37074
27976,ex202407,subject280,set42/1/bass/X_1899-22.wav,set42/1/bass/C_1880-39.wav,set42/1/bass/Y_1899-23.wav,B+,B+,B+,B+,20163
27977,ex202407,subject280,set42/3/residuals/X_1943-53.wav,set42/3/residuals/Y_1943-4.wav,set42/3/residuals/C_2064-48.wav,A-,A-,A-,A-,41332
27978,ex202407,subject280,set42/2/guitar/X_2037-30.wav,set42/2/guitar/Y_2037-20.wav,set42/2/guitar/C_1929-33.wav,A+,A+,A+,A+,27646
27979,ex202407,subject280,set42/0/piano/X_1978-35.wav,set42/0/piano/Y_1978-40.wav,set42/0/piano/C_2046-9.wav,A+,A+,A+,A+,17129
27980,ex202407,subject280,set42/0/guitar/X_1978-4.wav,set42/0/guitar/Y_1978-45.wav,set42/0/guitar/C_2046-42.wav,A+,A+,A+,A+,29254
27981,ex202407,subject280,set42/3/bass/X_1943-14.wav,set42/3/bass/Y_1943-16.wav,set42/3/bass/C_2064-29.wav,B-,A+,A+,A-,40182
27982,ex202407,subject280,set42/1/residuals/X_1899-28.wav,set42/1/residuals/Y_1899-6.wav,set42/1/residuals/C_1880-7.wav,A+,A+,A+,A+,18995
27984,ex202407,subject280,set42/0/residuals/X_1978-31.wav,set42/0/residuals/C_2046-20.wav,set42/0/residuals/Y_1978-12.wav,B+,B-,B-,B-,31391
27988,ex202407,subject280,set42/3/piano/X_1943-49.wav,set42/3/piano/Y_1943-35.wav,set42/3/piano/C_2064-34.wav,A-,B-,B-,B-,65396
27990,ex202407,subject280,set42/1/drums/X_1899-22.wav,set42/1/drums/C_1880-13.wav,set42/1/drums/Y_1899-5.wav,B+,B+,B+,B+,33914
27992,ex202407,subject280,set42/2/drums/X_2037-60.wav,set42/2/drums/C_1929-32.wav,set42/2/drums/Y_2037-28.wav,B+,B+,B+,B+,29337
27995,ex202407,subject121,set47/3/guitar/X_2004-1.wav,set47/3/guitar/C_1940-34.wav,set47/3/guitar/Y_2004-23.wav,A-,A-,A+,A+,25653
27997,ex202407,subject121,set47/3/drums/X_2004-7.wav,set47/3/drums/Y_2004-9.wav,set47/3/drums/C_1940-2.wav,A+,A-,NA,A+,19028
27999,ex202407,subject121,set47/2/mix/X_1990-62.wav,set47/2/mix/Y_1990-17.wav,set47/2/mix/C_1948-12.wav,A-,A-,A-,A-,18710
28005,ex202407,subject121,set47/2/residuals/X_1990-52.wav,set47/2/residuals/C_1948-40.wav,set47/2/residuals/Y_1990-1.wav,A-,B-,B-,B-,18345
28007,ex202407,subject121,set47/0/piano/X_2094-34.wav,set47/0/piano/C_1902-25.wav,set47/0/piano/Y_2094-6.wav,B+,B+,B+,B+,18668
28010,ex202407,subject121,set47/1/guitar/X_1886-48.wav,set47/1/guitar/Y_1886-20.wav,set47/1/guitar/C_2013-15.wav,A-,A+,A+,A+,18963
28013,ex202407,subject121,set47/2/drums/X_1990-55.wav,set47/2/drums/C_1948-35.wav,set47/2/drums/Y_1990-80.wav,B+,B+,NA,B+,18403
28014,ex202407,subject121,set47/0/guitar/X_2094-24.wav,set47/0/guitar/Y_2094-28.wav,set47/0/guitar/C_1902-18.wav,A+,A+,A+,A+,18371
28017,ex202407,subject121,set47/3/mix/X_2004-6.wav,set47/3/mix/C_1940-13.wav,set47/3/mix/Y_2004-21.wav,A-,A-,A-,A-,18259
28018,ex202407,subject121,set47/2/bass/X_1990-35.wav,set47/2/bass/Y_1990-41.wav,set47/2/bass/C_1948-15.wav,A+,A-,A-,A+,19181
28020,ex202407,subject121,set47/3/residuals/X_2004-5.wav,set47/3/residuals/Y_2004-20.wav,set47/3/residuals/C_1940-6.wav,B+,B-,B+,B+,18477
28021,ex202407,subject121,set47/1/residuals/X_1886-46.wav,set47/1/residuals/C_2013-9.wav,set47/1/residuals/Y_1886-33.wav,B+,B+,B+,B+,17587
